,accuracy mean,accuracy std,precision mean,precision std,recall mean,recall std,roc_auc mean,roc_auc std,f1 mean,f1 std,runtime mean,runtime std
MedPFNClassifier,0.9548214285714286,0.01077975152953873,0.7243333333333333,0.3156759601820122,0.24499999999999997,0.13883547223948095,0.8577672955974844,0.07856675124602538,0.3518152958152958,0.17687479553902247,0.6835223627090454,0.12227487133790418
MedPFNClassifier,0.8991071428571429,0.025964954043635618,0.2854658951299818,0.09887849961986803,0.5483333333333332,0.19663923655947615,0.8486477987421385,0.08462645943500405,0.36922079809782055,0.12222337567591728,0.6730287575721741,0.11414542841204345
MedPFNClassifier,0.9203571428571428,0.020198289183403575,0.36137140310669724,0.1095316160393085,0.5633333333333332,0.19560811022282729,0.8612264150943396,0.08016436124214747,0.4297540281281364,0.12388150966459974,0.6654940128326416,0.11174073283184952
